"ts";"lat";"lon"
"2017-02-03 10:21:13.000000";"37.7294";"-8.78232"
"2017-02-03 10:21:14.257000";"37.7293";"-8.78227"
"2017-02-03 10:21:16.000000";"37.7293";"-8.7822"
"2017-02-03 10:21:17.000000";"37.7292";"-8.78216"
"2017-02-03 10:21:18.247000";"37.7291";"-8.7821"
"2017-02-03 10:21:18.000000";"37.7291";"-8.78211"
"2017-02-03 10:21:19.000000";"37.729";"-8.78206"
"2017-02-03 10:21:20.545000";"37.7289";"-8.78199"
"2017-02-03 10:21:24.000000";"37.7286";"-8.78183"
"2017-02-03 10:21:25.000000";"37.7286";"-8.78177"
"2017-02-03 10:21:25.664000";"37.7286";"-8.78172"
"2017-02-03 10:21:34.000000";"37.7288";"-8.7809"
"2017-02-03 10:21:35.540000";"37.7288";"-8.78074"
"2017-02-03 10:21:39.000000";"37.7289";"-8.78051"
"2017-02-03 10:21:40.000000";"37.7289";"-8.78042"
"2017-02-03 10:21:42.000000";"37.729";"-8.78026"
"2017-02-03 10:21:44.000000";"37.729";"-8.78016"
"2017-02-03 10:21:46.000000";"37.7291";"-8.78017"
"2017-02-03 10:21:47.296000";"37.7292";"-8.78019"
"2017-02-03 10:21:47.000000";"37.7292";"-8.78019"
"2017-02-03 10:21:51.910000";"37.7294";"-8.78026"
"2017-02-03 10:22:02.000000";"37.73";"-8.78041"
"2017-02-03 10:22:03.000000";"37.7301";"-8.78042"
"2017-02-03 10:22:05.000000";"37.7302";"-8.78042"
"2017-02-03 10:22:07.000000";"37.7302";"-8.78042"
"2017-02-03 10:22:09.000000";"37.7302";"-8.78043"
"2017-02-03 10:22:09.284000";"37.7302";"-8.78043"
"2017-02-03 10:22:09.000000";"37.7302";"-8.78043"
"2017-02-03 10:22:11.000000";"37.7303";"-8.78045"
"2017-02-03 10:22:13.000000";"37.7305";"-8.78049"
"2017-02-03 10:22:15.000000";"37.7306";"-8.7805"
"2017-02-03 10:22:17.000000";"37.7308";"-8.78046"
"2017-02-03 10:22:19.000000";"37.7309";"-8.78035"
"2017-02-03 10:22:21.000000";"37.7311";"-8.78019"
"2017-02-03 10:22:23.000000";"37.7313";"-8.78001"
"2017-02-03 10:22:25.000000";"37.7314";"-8.77982"
"2017-02-03 10:22:26.000000";"37.7317";"-8.77965"
"2017-02-03 10:22:26.947000";"37.7318";"-8.77957"
"2017-02-03 10:22:36.000000";"37.7327";"-8.77885"
"2017-02-03 10:22:38.000000";"37.7329";"-8.77861"
"2017-02-03 10:22:40.000000";"37.7331";"-8.77836"
"2017-02-03 10:22:42.000000";"37.7333";"-8.77812"
"2017-02-03 10:22:44.000000";"37.7335";"-8.77789"
"2017-02-03 10:22:46.000000";"37.7336";"-8.77771"
"2017-02-03 10:22:48.000000";"37.7337";"-8.77757"
"2017-02-03 10:22:50.000000";"37.7338";"-8.77746"
"2017-02-03 10:22:52.000000";"37.7337";"-8.77736"
"2017-02-03 10:22:54.000000";"37.7337";"-8.77731"
"2017-02-03 10:22:55.000000";"37.7335";"-8.77725"
"2017-02-03 10:23:03.000000";"37.733";"-8.77688"
"2017-02-03 10:23:04.550000";"37.7328";"-8.77677"
"2017-02-03 10:23:07.000000";"37.7326";"-8.77659"
"2017-02-03 10:23:09.000000";"37.7324";"-8.77643"
"2017-02-03 10:23:10.391000";"37.7323";"-8.77631"
"2017-02-03 10:23:20.000000";"37.7312";"-8.77553"
"2017-02-03 10:23:21.000000";"37.7311";"-8.77546"
"2017-02-03 10:23:21.758000";"37.731";"-8.77541"
"2017-02-03 10:23:22.000000";"37.731";"-8.7754"
"2017-02-03 10:23:23.000000";"37.7309";"-8.77534"
"2017-02-03 10:23:25.000000";"37.7308";"-8.77525"
"2017-02-03 10:23:25.584000";"37.7308";"-8.77524"
"2017-02-03 10:23:31.000000";"37.7307";"-8.77511"
"2017-02-03 10:23:33.000000";"37.7307";"-8.77503"
"2017-02-03 10:23:34.000000";"37.7307";"-8.77492"
"2017-02-03 10:23:36.000000";"37.7308";"-8.77486"
"2017-02-03 10:23:38.000000";"37.7309";"-8.77481"
"2017-02-03 10:23:40.000000";"37.7309";"-8.77476"
"2017-02-03 10:23:42.000000";"37.731";"-8.77466"
"2017-02-03 10:23:43.889000";"37.7311";"-8.77455"
"2017-02-03 10:23:45.000000";"37.7312";"-8.77446"
"2017-02-03 10:23:46.000000";"37.7313";"-8.77439"
"2017-02-03 10:23:48.000000";"37.7314";"-8.77422"
"2017-02-03 10:23:50.000000";"37.7316";"-8.77404"
"2017-02-03 10:23:52.000000";"37.7318";"-8.77383"
"2017-02-03 10:23:54.000000";"37.732";"-8.77361"
"2017-02-03 10:23:54.951000";"37.7321";"-8.7735"
"2017-02-03 10:23:59.000000";"37.7326";"-8.77304"
"2017-02-03 10:24:00.759000";"37.7327";"-8.77287"
"2017-02-03 10:24:14.000000";"37.7332";"-8.77178"
"2017-02-03 10:24:15.000000";"37.7331";"-8.77174"
"2017-02-03 10:24:17.000000";"37.7329";"-8.77171"
"2017-02-03 10:24:19.000000";"37.7327";"-8.77172"
"2017-02-03 10:24:21.000000";"37.7325";"-8.77177"
"2017-02-03 10:24:22.000000";"37.7323";"-8.77183"
"2017-02-03 10:24:24.000000";"37.732";"-8.77187"
"2017-02-03 10:24:26.000000";"37.7317";"-8.77189"
"2017-02-03 10:24:28.000000";"37.7315";"-8.7719"
"2017-02-03 10:24:30.000000";"37.7312";"-8.77188"
"2017-02-03 10:24:32.000000";"37.7308";"-8.77185"
"2017-02-03 10:24:34.000000";"37.7304";"-8.77177"
"2017-02-03 10:24:36.000000";"37.73";"-8.77164"
"2017-02-03 10:24:38.000000";"37.7297";"-8.77149"
"2017-02-03 10:24:40.000000";"37.7293";"-8.7713"
"2017-02-03 10:24:42.000000";"37.7289";"-8.77108"
"2017-02-03 10:24:44.000000";"37.7285";"-8.77085"
"2017-02-03 10:24:46.000000";"37.7281";"-8.77064"
"2017-02-03 10:24:48.000000";"37.7277";"-8.77043"
"2017-02-03 10:24:49.000000";"37.7273";"-8.77022"
"2017-02-03 10:24:51.000000";"37.727";"-8.77001"
"2017-02-03 10:24:53.000000";"37.7266";"-8.7698"
"2017-02-03 10:24:55.000000";"37.7264";"-8.76969"
"2017-02-03 10:24:57.000000";"37.726";"-8.76947"
"2017-02-03 10:24:58.859000";"37.7256";"-8.76927"
"2017-02-03 10:25:04.000000";"37.7247";"-8.76873"
"2017-02-03 10:25:07.000000";"37.7241";"-8.76841"
"2017-02-03 10:25:09.000000";"37.7237";"-8.76818"
"2017-02-03 10:25:09.260000";"37.7236";"-8.76815"
"2017-02-03 10:25:14.000000";"37.7227";"-8.7677"
"2017-02-03 10:25:15.000000";"37.7225";"-8.76762"
"2017-02-03 10:25:17.000000";"37.7221";"-8.76747"
"2017-02-03 10:25:17.180000";"37.7221";"-8.76746"
"2017-02-03 10:25:19.000000";"37.7217";"-8.76733"
"2017-02-03 10:25:20.724000";"37.7214";"-8.76722"
"2017-02-03 10:25:21.000000";"37.7213";"-8.7672"
"2017-02-03 10:25:23.000000";"37.7209";"-8.76707"
"2017-02-03 10:25:25.000000";"37.7205";"-8.76696"
"2017-02-03 10:25:27.000000";"37.7201";"-8.76685"
"2017-02-03 10:25:29.000000";"37.7197";"-8.76676"
"2017-02-03 10:25:29.876000";"37.7195";"-8.76672"
"2017-02-03 10:25:58.000000";"37.7137";"-8.76678"
"2017-02-03 10:25:59.000000";"37.7135";"-8.76682"
"2017-02-03 10:25:59.224000";"37.7135";"-8.76683"
"2017-02-03 10:26:16.000000";"37.71";"-8.76807"
"2017-02-03 10:26:17.000000";"37.7098";"-8.76817"
"2017-02-03 10:26:19.000000";"37.7094";"-8.76836"
"2017-02-03 10:26:21.000000";"37.709";"-8.76855"
"2017-02-03 10:26:23.000000";"37.7086";"-8.76872"
"2017-02-03 10:26:25.000000";"37.7082";"-8.7689"
"2017-02-03 10:26:25.839000";"37.7081";"-8.76898"
"2017-02-03 10:27:35.000000";"37.6941";"-8.76824"
"2017-02-03 10:27:37.000000";"37.6939";"-8.76816"
"2017-02-03 10:27:39.000000";"37.6935";"-8.768"
"2017-02-03 10:27:41.000000";"37.6931";"-8.76785"
"2017-02-03 10:27:43.000000";"37.6927";"-8.76769"
"2017-02-03 10:27:45.000000";"37.6923";"-8.76754"
"2017-02-03 10:27:47.000000";"37.6919";"-8.76738"
"2017-02-03 10:27:49.000000";"37.6915";"-8.76723"
"2017-02-03 10:27:51.000000";"37.6911";"-8.76707"
"2017-02-03 10:27:53.000000";"37.6907";"-8.76692"
"2017-02-03 10:27:55.000000";"37.6903";"-8.76676"
"2017-02-03 10:27:57.000000";"37.6899";"-8.7666"
"2017-02-03 10:27:59.000000";"37.6895";"-8.76644"
"2017-02-03 10:28:01.000000";"37.6891";"-8.76628"
"2017-02-03 10:28:02.000000";"37.6889";"-8.7662"
"2017-02-03 10:28:04.000000";"37.6885";"-8.76605"
"2017-02-03 10:28:06.000000";"37.6881";"-8.76589"
"2017-02-03 10:28:08.000000";"37.6877";"-8.76573"
"2017-02-03 10:28:10.000000";"37.6873";"-8.76558"
"2017-02-03 10:28:12.000000";"37.6869";"-8.76542"
"2017-02-03 10:28:14.000000";"37.6865";"-8.76527"
"2017-02-03 10:28:16.000000";"37.6861";"-8.76511"
"2017-02-03 10:28:18.000000";"37.6857";"-8.76495"
"2017-02-03 10:28:25.000000";"37.6843";"-8.76439"
"2017-02-03 10:28:27.000000";"37.6839";"-8.76421"
"2017-02-03 10:28:29.000000";"37.6835";"-8.76404"
"2017-02-03 10:28:31.000000";"37.6831";"-8.76389"
"2017-02-03 10:28:33.000000";"37.6827";"-8.76374"
"2017-02-03 10:28:35.000000";"37.6823";"-8.76358"
"2017-02-03 10:28:37.000000";"37.6819";"-8.76342"
"2017-02-03 10:28:39.000000";"37.6815";"-8.76327"
"2017-02-03 10:28:41.000000";"37.6811";"-8.76311"
"2017-02-03 10:28:43.000000";"37.6807";"-8.76295"
"2017-02-03 10:28:45.000000";"37.6803";"-8.7628"
"2017-02-03 10:28:47.000000";"37.6799";"-8.76264"
"2017-02-03 10:28:48.000000";"37.6795";"-8.76249"
"2017-02-03 10:28:50.000000";"37.6793";"-8.76241"
"2017-02-03 10:28:52.000000";"37.6789";"-8.76225"
"2017-02-03 10:28:52.057000";"37.6789";"-8.76225"
"2017-02-03 10:28:56.000000";"37.6781";"-8.76195"
"2017-02-03 10:29:01.000000";"37.6771";"-8.76157"
"2017-02-03 10:29:03.000000";"37.6767";"-8.76142"
"2017-02-03 10:29:05.000000";"37.6763";"-8.76127"
"2017-02-03 10:29:07.000000";"37.6759";"-8.76112"
"2017-02-03 10:29:09.000000";"37.6755";"-8.76095"
"2017-02-03 10:29:11.000000";"37.6751";"-8.76079"
"2017-02-03 10:29:13.000000";"37.6747";"-8.76064"
"2017-02-03 10:29:15.000000";"37.6743";"-8.76048"
"2017-02-03 10:29:15.877000";"37.6741";"-8.76041"
"2017-02-03 10:29:41.000000";"37.669";"-8.75945"
"2017-02-03 10:29:42.000000";"37.6688";"-8.75946"
"2017-02-03 10:29:43.000000";"37.6684";"-8.75946"
"2017-02-03 10:29:45.000000";"37.6679";"-8.75947"
"2017-02-03 10:29:47.000000";"37.6675";"-8.75947"
"2017-02-03 10:29:49.000000";"37.6673";"-8.75947"
"2017-02-03 10:29:51.000000";"37.6669";"-8.75948"
"2017-02-03 10:29:53.000000";"37.6665";"-8.75947"
"2017-02-03 10:29:55.000000";"37.6661";"-8.75947"
"2017-02-03 10:29:57.000000";"37.6656";"-8.75947"
"2017-02-03 10:29:58.868000";"37.6652";"-8.75947"
"2017-02-03 10:29:59.000000";"37.6652";"-8.75947"
"2017-02-03 10:30:01.000000";"37.6648";"-8.75948"
"2017-02-03 10:30:09.000000";"37.6631";"-8.75948"
"2017-02-03 10:30:11.000000";"37.6627";"-8.75948"
"2017-02-03 10:30:13.000000";"37.6623";"-8.75949"
"2017-02-03 10:30:14.000000";"37.6619";"-8.75949"
"2017-02-03 10:30:16.000000";"37.6615";"-8.75949"
"2017-02-03 10:30:18.000000";"37.6611";"-8.7595"
"2017-02-03 10:30:20.000000";"37.6606";"-8.75951"
"2017-02-03 10:30:22.000000";"37.6604";"-8.75951"
"2017-02-03 10:30:24.000000";"37.66";"-8.75951"
"2017-02-03 10:30:25.102000";"37.6598";"-8.75951"
"2017-02-03 10:30:25.000000";"37.6598";"-8.75951"
"2017-02-03 10:30:26.000000";"37.6596";"-8.75951"
"2017-02-03 10:30:27.503000";"37.6593";"-8.75951"
"2017-02-03 10:30:41.000000";"37.6568";"-8.75953"
"2017-02-03 10:30:42.000000";"37.6567";"-8.75953"
"2017-02-03 10:30:42.649000";"37.6566";"-8.75953"
"2017-02-03 10:30:45.000000";"37.6564";"-8.75955"
"2017-02-03 10:30:46.000000";"37.6563";"-8.75956"
"2017-02-03 10:30:48.000000";"37.656";"-8.75958"
"2017-02-03 10:30:49.043000";"37.6559";"-8.75959"
"2017-02-03 10:30:57.000000";"37.6556";"-8.76021"
"2017-02-03 10:30:58.900000";"37.6556";"-8.76032"
"2017-02-03 10:30:59.000000";"37.6556";"-8.76033"
"2017-02-03 10:31:01.000000";"37.6556";"-8.7606"
"2017-02-03 10:31:03.000000";"37.6556";"-8.76089"
"2017-02-03 10:31:05.000000";"37.6557";"-8.7612"
"2017-02-03 10:31:06.790000";"37.6557";"-8.76152"
"2017-02-03 10:31:07.000000";"37.6557";"-8.76156"
"2017-02-03 10:31:09.000000";"37.6557";"-8.76194"
"2017-02-03 10:31:17.000000";"37.6559";"-8.76357"
"2017-02-03 10:31:19.000000";"37.656";"-8.76403"
"2017-02-03 10:31:20.000000";"37.6561";"-8.76447"
"2017-02-03 10:31:22.000000";"37.6562";"-8.76491"
"2017-02-03 10:31:24.000000";"37.6562";"-8.76536"
"2017-02-03 10:31:26.000000";"37.6563";"-8.76559"
"2017-02-03 10:31:28.000000";"37.6564";"-8.76604"
"2017-02-03 10:31:30.000000";"37.6564";"-8.76649"
"2017-02-03 10:31:32.000000";"37.6565";"-8.76693"
"2017-02-03 10:31:34.000000";"37.6566";"-8.76737"
"2017-02-03 10:31:35.238000";"37.6567";"-8.76764"
"2017-02-03 10:31:36.000000";"37.6567";"-8.76781"
"2017-02-03 10:31:38.000000";"37.6567";"-8.76825"
"2017-02-03 10:31:40.000000";"37.6568";"-8.76867"
"2017-02-03 10:31:42.000000";"37.6568";"-8.7691"
"2017-02-03 10:31:44.000000";"37.6567";"-8.76952"
"2017-02-03 10:31:45.000000";"37.6567";"-8.76995"
"2017-02-03 10:31:53.000000";"37.6565";"-8.7715"
"2017-02-03 10:31:54.000000";"37.6565";"-8.77197"
"2017-02-03 10:31:56.000000";"37.6564";"-8.77243"
"2017-02-03 10:31:58.000000";"37.6564";"-8.77288"
"2017-02-03 10:32:00.000000";"37.6564";"-8.7733"
"2017-02-03 10:32:02.000000";"37.6564";"-8.77349"
"2017-02-03 10:32:04.000000";"37.6563";"-8.77387"
"2017-02-03 10:32:06.000000";"37.6563";"-8.77425"
"2017-02-03 10:32:08.000000";"37.6563";"-8.77462"
"2017-02-03 10:32:10.000000";"37.6563";"-8.77497"
"2017-02-03 10:32:12.000000";"37.6563";"-8.77527"
"2017-02-03 10:32:14.000000";"37.6563";"-8.77548"
"2017-02-03 10:32:16.000000";"37.6563";"-8.77561"
"2017-02-03 10:32:18.000000";"37.6563";"-8.77573"
"2017-02-03 10:32:20.000000";"37.6563";"-8.77592"
"2017-02-03 10:32:22.000000";"37.6564";"-8.77612"
"2017-02-03 10:32:23.000000";"37.6564";"-8.77634"
"2017-02-03 10:32:25.000000";"37.6563";"-8.77655"
"2017-02-03 10:32:27.000000";"37.6563";"-8.7767"
"2017-02-03 10:32:29.000000";"37.6563";"-8.77677"
"2017-02-03 10:32:31.000000";"37.6563";"-8.77694"
"2017-02-03 10:32:33.000000";"37.6563";"-8.77716"
"2017-02-03 10:32:35.000000";"37.6563";"-8.77739"
"2017-02-03 10:32:37.000000";"37.6564";"-8.77766"
"2017-02-03 10:32:39.000000";"37.6564";"-8.77796"
"2017-02-03 10:32:41.000000";"37.6564";"-8.77827"
"2017-02-03 10:32:43.000000";"37.6564";"-8.77859"
"2017-02-03 10:32:45.000000";"37.6564";"-8.7789"
"2017-02-03 10:32:47.000000";"37.6563";"-8.7792"
"2017-02-03 10:32:51.295000";"37.6563";"-8.77959"
"2017-02-03 10:33:19.000000";"37.6557";"-8.78429"
"2017-02-03 10:33:20.000000";"37.6557";"-8.7845"
"2017-02-03 10:33:22.000000";"37.6556";"-8.78493"
"2017-02-03 10:33:23.335000";"37.6556";"-8.78521"
"2017-02-03 10:33:23.000000";"37.6556";"-8.78514"
"2017-02-03 10:33:24.000000";"37.6556";"-8.78535"
"2017-02-03 10:33:25.000000";"37.6556";"-8.78578"
"2017-02-03 10:33:27.000000";"37.6555";"-8.78623"
"2017-02-03 10:33:29.000000";"37.6555";"-8.78667"
"2017-02-03 10:33:29.882000";"37.6555";"-8.78677"
"2017-02-03 10:33:35.000000";"37.6555";"-8.78775"
"2017-02-03 10:33:37.000000";"37.6555";"-8.7881"
"2017-02-03 10:33:39.000000";"37.6554";"-8.78845"
"2017-02-03 10:33:41.000000";"37.6553";"-8.78878"
"2017-02-03 10:33:43.000000";"37.6551";"-8.78909"
"2017-02-03 10:33:44.416000";"37.655";"-8.78927"
"2017-02-03 10:33:45.000000";"37.6549";"-8.78935"
"2017-02-03 10:33:47.000000";"37.6546";"-8.78957"
"2017-02-03 10:33:49.000000";"37.6544";"-8.78981"
"2017-02-03 10:33:56.000000";"37.6537";"-8.79122"
"2017-02-03 10:33:58.000000";"37.6535";"-8.79159"
"2017-02-03 10:34:00.000000";"37.6533";"-8.79191"
"2017-02-03 10:34:02.000000";"37.6533";"-8.79205"
"2017-02-03 10:34:04.000000";"37.6532";"-8.79228"
"2017-02-03 10:34:05.533000";"37.6531";"-8.79243"
"2017-02-03 10:34:13.000000";"37.653";"-8.79288"
"2017-02-03 10:34:14.000000";"37.6531";"-8.79294"
"2017-02-03 10:34:14.468000";"37.6531";"-8.79297"
"2017-02-03 10:34:16.000000";"37.6532";"-8.79307"
"2017-02-03 10:34:18.000000";"37.6533";"-8.79319"
"2017-02-03 10:34:20.000000";"37.6534";"-8.79334"
"2017-02-03 10:34:22.000000";"37.6535";"-8.79349"
"2017-02-03 10:34:22.369000";"37.6535";"-8.79352"
"2017-02-03 10:34:22.000000";"37.6535";"-8.79349"
"2017-02-03 10:34:24.000000";"37.6536";"-8.79364"
"2017-02-03 10:34:26.000000";"37.6537";"-8.79376"
"2017-02-03 10:34:27.222000";"37.6538";"-8.79382"
"2017-02-03 10:34:40.000000";"37.654";"-8.79413"
"2017-02-03 10:34:41.000000";"37.654";"-8.79413"
"2017-02-03 10:34:41.366000";"37.654";"-8.79412"
"2017-02-03 10:34:51.000000";"37.6539";"-8.79399"
"2017-02-03 10:34:52.418000";"37.6539";"-8.79398"
"2017-02-03 10:35:16.000000";"37.6536";"-8.79362"
"2017-02-03 10:35:18.000000";"37.6536";"-8.79354"
"2017-02-03 10:35:20.000000";"37.6535";"-8.79344"
"2017-02-03 10:35:22.000000";"37.6534";"-8.79332"
"2017-02-03 10:35:24.000000";"37.6533";"-8.7932"
"2017-02-03 10:35:25.908000";"37.6533";"-8.79309"
"2017-02-03 10:35:29.000000";"37.6531";"-8.79293"
"2017-02-03 10:35:30.000000";"37.6531";"-8.79288"
"2017-02-03 10:35:30.354000";"37.6531";"-8.79287"
"2017-02-03 10:35:36.000000";"37.6529";"-8.79279"
"2017-02-03 10:35:37.324000";"37.6528";"-8.79275"
"2017-02-03 10:36:05.000000";"37.6507";"-8.7917"
"2017-02-03 10:36:06.000000";"37.6504";"-8.79151"
"2017-02-03 10:36:08.000000";"37.6502";"-8.79132"
"2017-02-03 10:36:10.000000";"37.65";"-8.79114"
"2017-02-03 10:36:12.000000";"37.6497";"-8.79096"
"2017-02-03 10:36:13.817000";"37.6496";"-8.79088"
"2017-02-03 10:36:15.000000";"37.6495";"-8.79078"
"2017-02-03 10:36:16.000000";"37.6494";"-8.79068"
"2017-02-03 10:36:24.000000";"37.6482";"-8.78978"
"2017-02-03 10:36:26.000000";"37.6479";"-8.78952"
"2017-02-03 10:36:27.000000";"37.6475";"-8.78928"
"2017-02-03 10:36:29.000000";"37.6472";"-8.78902"
"2017-02-03 10:36:31.000000";"37.6468";"-8.78878"
"2017-02-03 10:36:33.000000";"37.6465";"-8.78856"
"2017-02-03 10:36:35.000000";"37.6463";"-8.78846"
"2017-02-03 10:36:37.000000";"37.6459";"-8.78826"
"2017-02-03 10:36:39.000000";"37.6455";"-8.78806"
"2017-02-03 10:36:41.000000";"37.6451";"-8.78786"
"2017-02-03 10:36:43.000000";"37.6447";"-8.78766"
"2017-02-03 10:36:44.000000";"37.6443";"-8.78746"
"2017-02-03 10:36:46.000000";"37.6439";"-8.78726"
"2017-02-03 10:36:48.000000";"37.6437";"-8.78716"
"2017-02-03 10:36:50.000000";"37.6434";"-8.78696"
"2017-02-03 10:36:52.000000";"37.643";"-8.78676"
"2017-02-03 10:36:54.000000";"37.6426";"-8.78655"
"2017-02-03 10:36:56.000000";"37.6422";"-8.78635"
"2017-02-03 10:36:58.000000";"37.6418";"-8.78615"
"2017-02-03 10:37:00.000000";"37.6414";"-8.78594"
"2017-02-03 10:37:02.000000";"37.6411";"-8.78571"
"2017-02-03 10:37:04.000000";"37.6407";"-8.78548"
"2017-02-03 10:37:06.000000";"37.6403";"-8.78525"
"2017-02-03 10:37:08.000000";"37.6399";"-8.78502"
"2017-02-03 10:37:09.000000";"37.6396";"-8.78477"
"2017-02-03 10:37:11.000000";"37.6394";"-8.78466"
"2017-02-03 10:37:16.428000";"37.6384";"-8.78416"
"2017-02-03 10:37:20.000000";"37.6377";"-8.78389"
"2017-02-03 10:37:21.000000";"37.6375";"-8.78387"
"2017-02-03 10:37:21.224000";"37.6375";"-8.78387"
"2017-02-03 10:37:21.000000";"37.6375";"-8.78387"
"2017-02-03 10:37:23.000000";"37.6371";"-8.78386"
"2017-02-03 10:37:25.000000";"37.6367";"-8.78388"
"2017-02-03 10:37:27.000000";"37.6364";"-8.78391"
"2017-02-03 10:37:29.000000";"37.636";"-8.78393"
"2017-02-03 10:37:31.000000";"37.6356";"-8.78394"
"2017-02-03 10:37:33.000000";"37.6352";"-8.78395"
"2017-02-03 10:37:33.149000";"37.6351";"-8.78395"
"2017-02-03 10:37:34.000000";"37.6348";"-8.78396"
"2017-02-03 10:37:36.000000";"37.6344";"-8.78396"
"2017-02-03 10:37:38.000000";"37.634";"-8.78397"
"2017-02-03 10:37:40.000000";"37.6336";"-8.78397"
"2017-02-03 10:37:42.000000";"37.6334";"-8.78397"
"2017-02-03 10:37:44.000000";"37.633";"-8.78398"
"2017-02-03 10:37:46.000000";"37.6326";"-8.78398"
"2017-02-03 10:37:48.000000";"37.6322";"-8.78396"
"2017-02-03 10:37:50.000000";"37.6317";"-8.7839"
"2017-02-03 10:37:52.000000";"37.6313";"-8.78382"
"2017-02-03 10:37:54.000000";"37.6309";"-8.78373"
"2017-02-03 10:37:56.000000";"37.6305";"-8.78364"
"2017-02-03 10:37:58.000000";"37.6301";"-8.78356"
"2017-02-03 10:38:05.000000";"37.6286";"-8.78332"
"2017-02-03 10:38:06.185000";"37.6284";"-8.78328"
"2017-02-03 10:38:13.000000";"37.627";"-8.78313"
"2017-02-03 10:38:15.000000";"37.6265";"-8.78309"
"2017-02-03 10:38:17.000000";"37.6261";"-8.78304"
"2017-02-03 10:38:19.000000";"37.6257";"-8.783"
"2017-02-03 10:38:21.000000";"37.6253";"-8.78296"
"2017-02-03 10:38:22.000000";"37.6249";"-8.78291"
"2017-02-03 10:38:24.000000";"37.6245";"-8.78287"
"2017-02-03 10:38:26.000000";"37.624";"-8.78283"
"2017-02-03 10:38:28.000000";"37.6236";"-8.7828"
"2017-02-03 10:38:30.000000";"37.6234";"-8.78277"
"2017-02-03 10:38:32.000000";"37.623";"-8.78273"
"2017-02-03 10:38:33.279000";"37.6227";"-8.7827"
"2017-02-03 10:38:35.000000";"37.6224";"-8.78267"
"2017-02-03 10:38:36.000000";"37.6222";"-8.78265"
"2017-02-03 10:38:37.000000";"37.6218";"-8.78262"
"2017-02-03 10:38:38.530000";"37.6215";"-8.7826"
"2017-02-03 10:38:39.000000";"37.6214";"-8.78259"
"2017-02-03 10:38:41.000000";"37.6211";"-8.78255"
"2017-02-03 10:38:43.000000";"37.6208";"-8.78252"
"2017-02-03 10:38:45.000000";"37.6207";"-8.78251"
"2017-02-03 10:38:47.000000";"37.6204";"-8.78248"
"2017-02-03 10:38:47.892000";"37.6203";"-8.78247"
"2017-02-03 10:39:04.000000";"37.6197";"-8.7825"
"2017-02-03 10:39:05.000000";"37.6197";"-8.78254"
"2017-02-03 10:39:06.162000";"37.6196";"-8.78264"
"2017-02-03 10:39:06.000000";"37.6196";"-8.78263"
"2017-02-03 10:39:19.000000";"37.6188";"-8.78378"
"2017-02-03 10:39:20.545000";"37.6186";"-8.784"
"2017-02-03 10:39:22.000000";"37.6185";"-8.78421"
"2017-02-03 10:39:23.000000";"37.6184";"-8.78436"
"2017-02-03 10:39:25.000000";"37.6182";"-8.78466"
"2017-02-03 10:39:27.000000";"37.618";"-8.78498"
"2017-02-03 10:39:29.000000";"37.6178";"-8.78531"
"2017-02-03 10:39:31.000000";"37.6175";"-8.78566"
"2017-02-03 10:39:33.000000";"37.6173";"-8.78604"
"2017-02-03 10:39:35.000000";"37.617";"-8.78642"
"2017-02-03 10:39:36.000000";"37.6169";"-8.78662"
"2017-02-03 10:39:38.000000";"37.6166";"-8.78701"
"2017-02-03 10:39:40.000000";"37.6163";"-8.78741"
"2017-02-03 10:39:42.000000";"37.6161";"-8.7878"
"2017-02-03 10:39:44.000000";"37.6158";"-8.78818"
"2017-02-03 10:39:46.000000";"37.6155";"-8.78856"
"2017-02-03 10:39:48.000000";"37.6152";"-8.78894"
"2017-02-03 10:39:50.000000";"37.6149";"-8.78932"
"2017-02-03 10:39:52.000000";"37.6146";"-8.78971"
"2017-02-03 10:39:54.000000";"37.6143";"-8.79009"
"2017-02-03 10:39:56.000000";"37.614";"-8.79046"
"2017-02-03 10:39:58.000000";"37.6137";"-8.79082"
"2017-02-03 10:40:00.000000";"37.6134";"-8.79117"
"2017-02-03 10:40:02.000000";"37.6131";"-8.79152"
"2017-02-03 10:40:03.000000";"37.6129";"-8.79169"
"2017-02-03 10:40:05.000000";"37.6126";"-8.79205"
"2017-02-03 10:40:12.000000";"37.6113";"-8.79343"
"2017-02-03 10:40:14.000000";"37.611";"-8.79378"
"2017-02-03 10:40:16.000000";"37.6109";"-8.79397"
"2017-02-03 10:40:18.000000";"37.6106";"-8.79431"
"2017-02-03 10:40:20.000000";"37.6103";"-8.79467"
"2017-02-03 10:40:22.000000";"37.6099";"-8.79503"
"2017-02-03 10:40:24.000000";"37.6096";"-8.7954"
"2017-02-03 10:40:26.000000";"37.6093";"-8.79575"
"2017-02-03 10:40:28.000000";"37.609";"-8.79609"
"2017-02-03 10:40:30.000000";"37.6087";"-8.79643"
"2017-02-03 10:40:32.000000";"37.6084";"-8.79677"
"2017-02-03 10:40:34.000000";"37.608";"-8.7971"
"2017-02-03 10:40:36.000000";"37.6077";"-8.79742"
"2017-02-03 10:40:38.000000";"37.6074";"-8.79775"
"2017-02-03 10:40:40.000000";"37.6071";"-8.79806"
"2017-02-03 10:40:42.000000";"37.6067";"-8.79838"
"2017-02-03 10:40:44.000000";"37.6064";"-8.79871"
"2017-02-03 10:40:45.000000";"37.6061";"-8.79903"
"2017-02-03 10:40:47.000000";"37.6057";"-8.79935"
